vorname,anzahl,geschlecht,position
Lillemor,1,w,2
Karlo,1,m,2
Lilli,1,w,2
Karsten,1,m,2
Linda,1,w,2
Kaspar,1,m,2
Lisa,1,w,2
Kerim,1,m,2
Livia,1,w,2
Kianosh,1,m,2
Liya,1,w,2
Kidane,1,m,2
Liz,1,w,2
Kilian,1,m,2
Liza,1,w,2
Kiu,1,m,2
Loki,1,w,2
Klaus,1,m,2
Lore,1,w,2
Kristian,1,m,2
Loreley,1,w,2
Kuzey,1,m,2
Lourdes,1,w,2
Kweku,1,m,2
Lovisa,1,w,2
Laneo,1,m,2
Lua,1,w,2
Lasse,1,m,2
Luana,1,w,2
Lauri,1,m,2
Luca,1,w,2
Lenn,1,m,2
Lucie,1,w,2
Lennard,1,m,2
Lucille,1,w,2
Lennart,1,m,2
Lucy,1,w,2
Lennox,1,m,2
Ludmila,1,w,2
Leo,1,m,2
Lumi,1,w,2
Leonardo,1,m,2
Luzie,1,w,2
Leopold,1,m,2
Luzy,1,w,2
Leroy,1,m,2
Ly,1,w,2
Lewyn,1,m,2
Madeleine,1,w,2
Leán,1,m,2
Mae,1,w,2
León,1,m,2
Maeve,1,w,2
Liliyanovič,1,m,2
Mailinh,1,w,2
Lion,1,m,2
Maire,1,w,2
Lionel,1,m,2
Majlen,1,w,2
Liron,1,m,2
Malea,1,w,2
Ljubisza,1,m,2
Malin,1,w,2
Loki,1,m,2
Malivia,1,w,2
Lothar,1,m,2
Maly,1,w,2
Lou,1,m,2
Manon,1,w,2
Lowin,1,m,2
Manuela,1,w,2
Luan,1,m,2
Mara,1,w,2
Luka,1,m,2
Mareike,1,w,2
Luna,1,m,2
Margarethe,1,w,2
Luzifer,1,m,2
Margaux,1,w,2
Mac,1,m,2
Mariam,1,w,2
Mahmoud,1,m,2
Mariann,1,w,2
Mahmut,1,m,2
Mariel,1,w,2
Maksim,1,m,2
Marina,1,w,2
Manfred,1,m,2
Marlena,1,w,2
Marco,1,m,2
Marley,1,w,2
Marcus,1,m,2
Marli,1,w,2
Marek,1,m,2
Marlies,1,w,2
Mariusz,1,m,2
Marlén,1,w,2
Marley,1,m,2
Marny,1,w,2
Matheo,1,m,2
Mascha,1,w,2
Matis,1,m,2
Mathea,1,w,2
Matou,1,m,2
Mathilde,1,w,2
Matteo,1,m,2
Mattia,1,w,2
Matthew,1,m,2
Maud,1,w,2
Matthis,1,m,2
Maxime,1,w,2
Mattis,1,m,2
Maya,1,w,2
Maurice,1,m,2
Mayleen,1,w,2
Mbugua,1,m,2
Mayless,1,w,2
Medjit,1,m,2
Maylin,1,w,2
Meo,1,m,2
Medine,1,w,2
Merle,1,m,2
Melek,1,w,2
Merlin,1,m,2
Meliha,1,w,2
Michel,1,m,2
Melina,1,w,2
Mikel,1,m,2
Melina-Katharina,1,w,2
Milan,1,m,2
Meta,1,w,2
Milosz,1,m,2
Mia,1,w,2
Minh-Tâm,1,m,2
Michele,1,w,2
Mino,1,m,2
Mila,1,w,2
Mio,1,m,2
Milaine,1,w,2
Miraç,1,m,2
Milane,1,w,2
Miron,1,m,2
Milena,1,w,2
Mo,1,m,2
Milenova,1,w,2
Mohamad,1,m,2
Mio,1,w,2
Monikov,1,m,2
Mira,1,w,2
Moses,1,m,2
Miracle,1,w,2
Muhammad,1,m,2
Moana,1,w,2
Murat,1,m,2
Mokeira,1,w,2
Musli,1,m,2
Molly,1,w,2
N'Vafing,1,m,2
Muhib,1,w,2
Nada,1,m,2
Naaz,1,w,2
Nadim,1,m,2
Nadia,1,w,2
Naim,1,m,2
Nadine,1,w,2
Nandor,1,m,2
Nahilath,1,w,2
Nani,1,m,2
Nanayaa,1,w,2
Nebiyu,1,m,2
Naz,1,w,2
Necati,1,m,2
Nefeli,1,w,2
Nelo,1,m,2
Nelly,1,w,2
Nguyên,1,m,2
Nikia,1,w,2
Nicolae,1,m,2
Nikolaeva,1,w,2
Nikita,1,m,2
Nivea,1,w,2
Nikola,1,m,2
Noée,1,w,2
Nikolai,1,m,2
Noémie,1,w,2
Nikolov,1,m,2
Oghenetekevwe,1,w,2
Noa,1,m,2
Okeoghene,1,w,2
Noam,1,m,2
Olivia,1,w,2
Norbert,1,m,2
Osarugue,1,w,2
Nquetchou,1,m,2
Osasemwonken,1,w,2
Nuri,1,m,2
Osawoname,1,w,2
Oghosa,1,m,2
Osinachi,1,w,2
Ola,1,m,2
Paola,1,w,2
Olivier,1,m,2
Patrizia,1,w,2
Omran,1,m,2
Paule,1,w,2
Onisim,1,m,2
Pauli,1,w,2
Ori,1,m,2
Pavlovna,1,w,2
Osarobo,1,m,2
Peri,1,w,2
Oscar,1,m,2
Petyova,1,w,2
Osman,1,m,2
Piemrada,1,w,2
Otis,1,m,2
Pina,1,w,2
Pablo,1,m,2
Rachel,1,w,2
Pascal,1,m,2
Radoslavova,1,w,2
Patryk,1,m,2
Rafaela,1,w,2
Petros,1,m,2
Raha,1,w,2
Pharrell,1,m,2
Raphaela,1,w,2
Philemon,1,m,2
Rayyan,1,w,2
Philip,1,m,2
Rebeca,1,w,2
Philipp,1,m,2
Rebecka,1,w,2
Phillip,1,m,2
Renata,1,w,2
Phuc,1,m,2
Renske,1,w,2
Piet,1,m,2
Reya,1,w,2
Pino,1,m,2
Ricarda,1,w,2
Quân,1,m,2
Riva,1,w,2
Rafal,1,m,2
Rodiat,1,w,2
Raffael,1,m,2
Rosalind,1,w,2
Ragnar,1,m,2
Ruby,1,w,2
Raied,1,m,2
Salamatu,1,w,2
Raphaël,1,m,2
Saliha,1,w,2
Ray,1,m,2
Salomé,1,w,2
Remus,1,m,2
Samira,1,w,2
Rene,1,m,2
Sara,1,w,2
René,1,m,2
Sarah,1,w,2
Resat,1,m,2
Sebastiana,1,w,2
Richard,1,m,2
Selam,1,w,2
Rita,1,m,2
Selin,1,w,2
Roman,1,m,2
Selina,1,w,2
Ronald,1,m,2
Selma,1,w,2
Rudi,1,m,2
Senta,1,w,2
Ryan,1,m,2
Severine,1,w,2
Sadettin,1,m,2
Sevim,1,w,2
Said,1,m,2
Shairlene,1,w,2
Saim,1,m,2
Shamain,1,w,2
Saliev,1,m,2
Sherin,1,w,2
Sam,1,m,2
Shu-Fei,1,w,2
Samir,1,m,2
Sidonie,1,w,2
Samu,1,m,2
Siri,1,w,2
Saïd,1,m,2
Skyla,1,w,2
Sekvan,1,m,2
Slavchova,1,w,2
Semi,1,m,2
Smilla,1,w,2
Seppel,1,m,2
Snezhanova,1,w,2
Sequoia,1,m,2
Sonita,1,w,2
Seyyid,1,m,2
Stefanie,1,w,2
Sigi,1,m,2
Stefanova,1,w,2
Sky,1,m,2
Stella,1,w,2
Snezhanov,1,m,2
Stine,1,w,2
Snežan,1,m,2
Su,1,w,2
Soufian,1,m,2
Summer,1,w,2
Spencer,1,m,2
Susanna,1,w,2
Stanislaw,1,m,2
Suzanne,1,w,2
Stanley,1,m,2
Svea,1,w,2
Sten,1,m,2
Sveja,1,w,2
Steven,1,m,2
Svetlava,1,w,2
Sune,1,m,2
Tabea,1,w,2
Sven,1,m,2
Taleja,1,w,2
Sỏn,1,m,2
Tamara,1,w,2
Tadeusz,1,m,2
Tamina,1,w,2
Tanawat,1,m,2
Tara,1,w,2
Taro,1,m,2
Tatjana,1,w,2
Tebbe,1,m,2
Telsche,1,w,2
Teddy,1,m,2
Themba,1,w,2
Teja,1,m,2
Therese,1,w,2
Tenzin,1,m,2
Thảo,1,w,2
Thanwa,1,m,2
Tiffany,1,w,2
Thees,1,m,2
Tilli,1,w,2
Thore,1,m,2
Tivoli,1,w,2
Tiberius,1,m,2
Tomma,1,w,2
Titus,1,m,2
Undine,1,w,2
Tobias,1,m,2
Valerie,1,w,2
Tony,1,m,2
Valeska,1,w,2
Trinh,1,m,2
Verena,1,w,2
Tristan,1,m,2
Veronika,1,w,2
Udo,1,m,2
Veselina,1,w,2
Valentino,1,m,2
Vicky,1,w,2
Valentinov,1,m,2
Viktorovna,1,w,2
Valentín,1,m,2
Violeta,1,w,2
Valeri,1,m,2
Vivien,1,w,2
Valerian,1,m,2
Waleha,1,w,2
Valerjevich,1,m,2
Xazal,1,w,2
Valter,1,m,2
Yael,1,w,2
Vardanovič,1,m,2
Yiling,1,w,2
Veron,1,m,2
Yordanova,1,w,2
Vito,1,m,2
Youma,1,w,2
Vladimir,1,m,2
Zehra,1,w,2
Wafa,1,m,2
Zejna,1,w,2
Walter,1,m,2
Zoey,1,w,2
Wayan,1,m,2
Zofia,1,w,2
Wenzel,1,m,2
Zora,1,w,2
William,1,m,2
Zoé,1,w,2
Wilson,1,m,2
Zuzanna,1,w,2
Wowa,1,m,2
Yahya,1,m,2
Yavuz,1,m,2
Yaw,1,m,2
Yeboah,1,m,2
Yohan,1,m,2
Yousef,1,m,2
Yunis,1,m,2
Zachary,1,m,2
Zarija,1,m,2
Zbigniew,1,m,2
Zegveld,1,m,2
Âkif,1,m,2
Öcal,1,m,2
Önder,1,m,2
Öğe,1,m,2
Đuc,1,m,2
Łukasz,1,m,2
Şeref,1,m,2
Aaliyah,1,w,1
Aayat,1,w,1
Abigail,1,w,1
Acelya,1,w,1
Adelaide,1,w,1
Adele,1,w,1
Adelia,1,w,1
Adina,1,w,1
Afina,1,w,1
Ahsen-Nisa,1,w,1
Aileen,1,w,1
Aischa,1,w,1
Aise,1,w,1
Aisha,1,w,1
Ajla,1,w,1
Alani,1,w,1
Alanur,1,w,1
Albina,1,w,1
Alea,1,w,1
Alena,1,w,1
Alesia,1,w,1
Alesja,1,w,1
Alessa,1,w,1
Alessja,1,w,1
Alexa,1,w,1
Alexis,1,w,1
Aleyah,1,w,1
Alicia,1,w,1
Aliki,1,w,1
Alina-Emely,1,w,1
Alisha,1,w,1
Alisia,1,w,1
Aliyah,1,w,1
Aljena,1,w,1
Allaine,1,w,1
Allison,1,w,1
Alva-Evelina,1,w,1
Alyah,1,w,1
Alycia,1,w,1
Amadea,1,w,1
Amalya,1,w,1
Aaiden,1,m,1
Amanda,1,w,1
Abdul,1,m,1
Amani,1,w,1
Abel,1,m,1
Amaya,1,w,1
Abraham,1,m,1
Amaya-Rita,1,w,1
Abubakr,1,m,1
Amber-Ruby,1,w,1
Adekola,1,m,1
Amelié,1,w,1
Adin,1,m,1
Amely,1,w,1
Adriano,1,m,1
Amila,1,w,1
Agon,1,m,1
Amilia,1,w,1
Aio,1,m,1
Anastasija,1,w,1
Akin,1,m,1
Anastasiya,1,w,1
Al,1,m,1
Anaya,1,w,1
Alaa,1,m,1
Anaïs,1,w,1
Aleksander,1,m,1
Anela,1,w,1
Alen,1,m,1
Anelia,1,w,1
Alesio,1,m,1
Anesa,1,w,1
Alfred,1,m,1
Angel,1,w,1
Alihan,1,m,1
Angela,1,w,1
Alparslan,1,m,1
Angelica,1,w,1
Alpay,1,m,1
Angélique,1,w,1
Altan,1,m,1
Anielle,1,w,1
Alton,1,m,1
Anike,1,w,1
Amedeo,1,m,1
Anisia,1,w,1
Amet,1,m,1
Anissa,1,w,1
Amier,1,m,1
Anmol,1,w,1
Amir,1,m,1
Anna-Lena,1,w,1
Amon,1,m,1
Annabella,1,w,1
Anatol,1,m,1
Annalena,1,w,1
Anh,1,m,1
Annamaria,1,w,1
Anis,1,m,1
Anne,1,w,1
Ansgar,1,m,1
Anneli,1,w,1
Antoni,1,m,1
Anni,1,w,1
Aram,1,m,1
Annie,1,w,1
Ari-Cassiel,1,m,1
Anoura,1,w,1
Ariel,1,m,1
Aria,1,w,1
Aristoklis,1,m,1
Ariana,1,w,1
Arjen,1,m,1
Ariana-Ştefania,1,w,1
Armando,1,m,1
Ariane,1,w,1
Armen,1,m,1
Arwen,1,w,1
Aron,1,m,1
Arya,1,w,1
Artjom,1,m,1
Ashrag,1,w,1
Arved,1,m,1
Asja,1,w,1
Arvin,1,m,1
Asmin,1,w,1
Arxheno,1,m,1
Asya,1,w,1
Asen,1,m,1
Augusta,1,w,1
Aurel,1,m,1
Aurora,1,w,1
Aurelian,1,m,1
Aurélie,1,w,1
Aurelio,1,m,1
Avi,1,w,1
Aviel,1,m,1
Ayla-Naz,1,w,1
Aviv,1,m,1
Aylina,1,w,1
Awin,1,m,1
Azize,1,w,1
Ayaz,1,m,1
Azra,1,w,1
Ayden,1,m,1
Açelya,1,w,1
Azam,1,m,1
Aïcha,1,w,1
Bader,1,m,1
Bajremsa,1,w,1
Baraa,1,m,1
Basmala,1,w,1
Bartek,1,m,1
Beatrice,1,w,1
Bartholomeo,1,m,1
Bele,1,w,1
Bartosz,1,m,1
Belmina,1,w,1
Ben-Leon,1,m,1
Benita,1,w,1
Bent,1,m,1
Bercem,1,w,1
Berat,1,m,1
Betty,1,w,1
Berk,1,m,1
Beyza,1,w,1
Bilal,1,m,1
Bilan,1,w,1
Biyan,1,m,1
Bille,1,w,1
Bjarne,1,m,1
Billie,1,w,1
Bnar,1,m,1
Boyka,1,w,1
Boban,1,m,1
Büşra,1,w,1
Bojan,1,m,1
Camilla,1,w,1
Bora,1,m,1
Cansın,1,w,1
Brandon,1,m,1
Carlotte,1,w,1
Brian-Luca,1,m,1
Carolina,1,w,1
Bryan,1,m,1
Casey,1,w,1
Burak,1,m,1
Catalina,1,w,1
Béla,1,m,1
Cecilia,1,w,1
Cajus,1,m,1
Celine,1,w,1
Canio,1,m,1
Cerin,1,w,1
Casper,1,m,1
Cezara,1,w,1
Cedric-Collin,1,m,1
Charis,1,w,1
Charlie,1,m,1
Christina,1,w,1
Chayvisoth,1,m,1
Claire,1,w,1
Cheick,1,m,1
Clarissa,1,w,1
Christopher,1,m,1
Claudia,1,w,1
Cihan,1,m,1
Cleo,1,w,1
Ciwan,1,m,1
Coco-Luise,1,w,1
Connor,1,m,1
Coleen,1,w,1
Cristian,1,m,1
Collien,1,w,1
Daley,1,m,1
Daliah,1,w,1
Damijano,1,m,1
Dalya,1,w,1
Damir,1,m,1
Danna,1,w,1
Danny,1,m,1
Darina,1,w,1
Dante,1,m,1
Davina,1,w,1
Danyal,1,m,1
Dayana,1,w,1
Dario,1,m,1
Dayna,1,w,1
Darius,1,m,1
Defne,1,w,1
David-Aisosa,1,m,1
Delia,1,w,1
Davide,1,m,1
Delilah,1,w,1
Daymon,1,m,1
Derin,1,w,1
Dean,1,m,1
Dima,1,w,1
Deluca,1,m,1
Djelima,1,w,1
Demian,1,m,1
Dominika,1,w,1
Deryck,1,m,1
Donya,1,w,1
Deven,1,m,1
Duru,1,w,1
Devid,1,m,1
Ebrar,1,w,1
Devrim,1,m,1
Ecrin,1,w,1
Dian,1,m,1
Eden,1,w,1
Diego,1,m,1
Eiman,1,w,1
Dijon,1,m,1
Elaia-Victoire,1,w,1
Diljit,1,m,1
Elaine,1,w,1
Djem,1,m,1
Elaine-Sophie,1,w,1
Dominic,1,m,1
Elanur,1,w,1
Don,1,m,1
Eleanor,1,w,1
Donart,1,m,1
Elena-Mia,1,w,1
Dragan,1,m,1
Eleni,1,w,1
Dylan,1,m,1
Eleni-Fabienne,1,w,1
Dyon,1,m,1
Eleonore,1,w,1
Ean,1,m,1
Elin,1,w,1
Eddie,1,m,1
Elinor,1,w,1
Ede,1,m,1
Eliora,1,w,1
Eduard,1,m,1
Elis,1,w,1
Eghosa,1,m,1
Elisar,1,w,1
Egon,1,m,1
Eliz,1,w,1
Elai,1,m,1
Elizabeth,1,w,1
Elihu,1,m,1
Elizan,1,w,1
Elio,1,m,1
Ellen-Sophie,1,w,1
Eloy,1,m,1
Elletra,1,w,1
Elrik,1,m,1
Ellie,1,w,1
Elvis,1,m,1
Ellis,1,w,1
Elyesa,1,m,1
Elvie,1,w,1
Emad,1,m,1
Elya,1,w,1
Emin,1,m,1
Ema,1,w,1
Emirhan,1,m,1
Eman,1,w,1
Emmanuel,1,m,1
Emilija,1,w,1
Emmett,1,m,1
Emilija-Hanuša,1,w,1
Emre,1,m,1
Emily-Sophie,1,w,1
Endri,1,m,1
Emmilou,1,w,1
Ennio,1,m,1
Erna,1,w,1
Enrike,1,m,1
Erva,1,w,1
Enzo,1,m,1
Esil,1,w,1
Eomir,1,m,1
Esma,1,w,1
Erian,1,m,1
Esme,1,w,1
Erwin,1,m,1
Esmira,1,w,1
Esad,1,m,1
Esmé,1,w,1
Evgenii,1,m,1
Evangelia,1,w,1
Ewan,1,m,1
Evelin,1,w,1
Eyyûb,1,m,1
Evelina,1,w,1
Eyüb,1,m,1
Evelyn,1,w,1
Ezra,1,m,1
Evgeniya,1,w,1
Fahad,1,m,1
Eylül,1,w,1
Fahd,1,m,1
Eywa,1,w,1
Fedi,1,m,1
Ezgi,1,w,1
Felias,1,m,1
Fabienne,1,w,1
Felix-Leif,1,m,1
Fani,1,w,1
Fenris,1,m,1
Farida,1,w,1
Feras,1,m,1
Fatima,1,w,1
Filip,1,m,1
Fatima-Tahira,1,w,1
Fin,1,m,1
Fatoumata,1,w,1
Finlay,1,m,1
Faye,1,w,1
Finley,1,m,1
Felicia,1,w,1
Finn-Luca,1,m,1
Fenja,1,w,1
Finnian,1,m,1
Fiete,1,w,1
Finnley,1,m,1
Filia,1,w,1
Flynn,1,m,1
Filipa,1,w,1
Francesco,1,m,1
Fina,1,w,1
Franciszek,1,m,1
Fine,1,w,1
Franz,1,m,1
Florentine,1,w,1
Frido,1,m,1
Franka,1,w,1
Frieder,1,m,1
Freja,1,w,1
Fynn-Adam,1,m,1
Freytag,1,w,1
Gabor,1,m,1
Fritzi,1,w,1
Gabriel,1,m,1
Fränze,1,w,1
Gaetano,1,m,1
Furat,1,w,1
German,1,m,1
Gabriela,1,w,1
Gian,1,m,1
Gala,1,w,1
Gideon,1,m,1
Galina,1,w,1
Golo,1,m,1
Gerda,1,w,1
Gregor,1,m,1
Ghada,1,w,1
Gustav,1,m,1
Giada,1,w,1
Gábor,1,m,1
Gianna,1,w,1
Hadi,1,m,1
Gloria,1,w,1
Halil,1,m,1
Grace,1,w,1
Hamed,1,m,1
Gülce,1,w,1
Hans,1,m,1
Hana,1,w,1
Haoran,1,m,1
Hania,1,w,1
Haroun,1,m,1
Havva,1,w,1
Hasan,1,m,1
Hayley-Sophie,1,w,1
Hashim,1,m,1
Hazal,1,w,1
Hauke,1,m,1
Hazan,1,w,1
Hector,1,m,1
Hdeel,1,w,1
Hedi,1,m,1
Hedda,1,w,1
Heinrich,1,m,1
Hedvig,1,w,1
Henning,1,m,1
Hedwig,1,w,1
Hossam,1,m,1
Helin,1,w,1
Humam,1,m,1
Henni,1,w,1
Hussein,1,m,1
Henny,1,w,1
Hüseyin,1,m,1
Henrike,1,w,1
Hüssein,1,m,1
Hilde,1,w,1
Ibragim,1,m,1
Hildegard,1,w,1
Ignacy,1,m,1
Hira,1,w,1
Ilay-Kaan,1,m,1
Holli,1,w,1
Ilia,1,m,1
Idiatou,1,w,1
Ilja,1,m,1
Ifigeneia,1,w,1
Iljas,1,m,1
İkra-Dua,1,w,1
Ilyes,1,m,1
Ilayda,1,w,1
Immanuel,1,m,1
İlkim,1,w,1
Inughata,1,m,1
Ilvy,1,w,1
Ion,1,m,1
Ina,1,w,1
Iro,1,m,1
Inass,1,w,1
Isaak,1,m,1
Ioanna,1,w,1
Ismail,1,m,1
Ira,1,w,1
Ivar,1,m,1
Iris,1,w,1
Iyad,1,m,1
Irma,1,w,1
Iyed,1,m,1
Irmie,1,w,1
Jacky,1,m,1
Isabell,1,w,1
Jad,1,m,1
Isolde,1,w,1
Jamaine,1,m,1
Istella,1,w,1
Jamie-Enrico,1,m,1
Iva,1,w,1
Jamiro,1,m,1
Ivana,1,w,1
Jamon,1,m,1
Ivelina,1,w,1
Janne,1,m,1
Ivona,1,w,1
Jannick,1,m,1
Jacqueline,1,w,1
Janno,1,m,1
Jadis-Emilia,1,w,1
Jante,1,m,1
Jagna,1,w,1
Jarin,1,m,1
Jagoda,1,w,1
Jaro,1,m,1
Jale,1,w,1
Jaru,1,m,1
Jalila,1,w,1
Jascha,1,m,1
Jane,1,w,1
Jassem,1,m,1
Jannah,1,w,1
Jay,1,m,1
Janne,1,w,1
Jean-Luc,1,m,1
Jawa,1,w,1
Jenin,1,m,1
Jenna,1,w,1
Jenrik,1,m,1
Jenny,1,w,1
Jeremih,1,m,1
Jeva,1,w,1
Jerome,1,m,1
Jodie,1,w,1
Jesper,1,m,1
Johanna-Sophie,1,w,1
Jimmy,1,m,1
Jolanda,1,w,1
Jiro,1,m,1
Joleen,1,w,1
Jo,1,m,1
Jolene,1,w,1
Joan,1,m,1
Jolien,1,w,1
Joel-Colin,1,m,1
Jolina,1,w,1
Joel-Fabian,1,m,1
Joline,1,w,1
Johannes,1,m,1
Jordis,1,w,1
John-Lennox,1,m,1
Jory,1,w,1
Jonas-Denis,1,m,1
Josefine,1,w,1
Jora,1,m,1
Josepha,1,w,1
Jordan,1,m,1
Josephin,1,w,1
Jorek,1,m,1
Josie,1,w,1
Josa,1,m,1
Joulia,1,w,1
Joschua,1,m,1
Jouline,1,w,1
Jotham,1,m,1
Jula,1,w,1
Jules,1,m,1
Juli,1,w,1
Julien,1,m,1
Juli-Marlene,1,w,1
Junes,1,m,1
Juni,1,w,1
Junis,1,m,1
Kaja,1,w,1
Jussi,1,m,1
Karina,1,w,1
Kaan,1,m,1
Kate,1,w,1
Kalle,1,m,1
Katelyn,1,w,1
Kamil,1,m,1
Katrin,1,w,1
Kareem,1,m,1
Kaya,1,w,1
Karim,1,m,1
Kayla,1,w,1
Karlo,1,m,1
Kenza,1,w,1
Karol,1,m,1
Khadijah,1,w,1
Karuna,1,m,1
Kim,1,w,1
Kasimir,1,m,1
Kima,1,w,1
Kayo,1,m,1
Kimberly,1,w,1
Kemal,1,m,1
Kinga,1,w,1
Keshara,1,m,1
Kiraz,1,w,1
Khalil,1,m,1
Käthe,1,w,1
Kian,1,m,1
Laina,1,w,1
Kieran,1,m,1
Lamar,1,w,1
Kilian-Enrico,1,m,1
Lana,1,w,1
Kiron,1,m,1
Lani,1,w,1
Kiyan,1,m,1
Lania,1,w,1
Kostantin,1,m,1
Lara-Sophie,1,w,1
Kristian,1,m,1
Larissa,1,w,1
Kristjan,1,m,1
Laurine,1,w,1
Kurt,1,m,1
Lava,1,w,1
Kusai,1,m,1
Lavin,1,w,1
Kürşat,1,m,1
Lea-Louise,1,w,1
Lars,1,m,1
Lea-Marie,1,w,1
Laszlo,1,m,1
Leah,1,w,1
Laurence,1,m,1
Leana,1,w,1
Layne,1,m,1
Leda,1,w,1
Lazar,1,m,1
Leeanna,1,w,1
Lean,1,m,1
Leila,1,w,1
Leano,1,m,1
Leja,1,w,1
Ledion,1,m,1
Leli,1,w,1
Leevi-Elias,1,m,1
Lene,1,w,1
Lenael,1,m,1
Leona,1,w,1
Lenny,1,m,1
Leonie-Sophie,1,w,1
Leonid,1,m,1
Leony,1,w,1
Leonidas,1,m,1
Leva,1,w,1
Lesander,1,m,1
Lia-Jolie,1,w,1
Levan,1,m,1
Liaa,1,w,1
Levent,1,m,1
Liana,1,w,1
Levian,1,m,1
Liara,1,w,1
Liam-Finnley,1,m,1
Liene,1,w,1
Liam-Joel,1,m,1
Lies,1,w,1
Lias,1,m,1
Liese,1,w,1
Lilei,1,m,1
Lilas,1,w,1
Lino,1,m,1
Lilea,1,w,1
Liu,1,m,1
Lilia,1,w,1
Liv,1,m,1
Lilith,1,w,1
Livius,1,m,1
Lilith-Shani,1,w,1
Lonas,1,m,1
Lilly-Sophie,1,w,1
Lorenz,1,m,1
Lilou,1,w,1
Louan,1,m,1
Lily-Rose,1,w,1
Louan-Veit,1,m,1
Lina-Marie,1,w,1
Louiz,1,m,1
Lina-Sophie,1,w,1
Loïc,1,m,1
Linde,1,w,1
Luan,1,m,1
Linea,1,w,1
Luano,1,m,1
Linnea,1,w,1
Lui,1,m,1
Lira,1,w,1
Luis-Felix,1,m,1
Lisa-Marie,1,w,1
Luiz,1,m,1
Lisanne,1,w,1
Lunis,1,m,1
Liv-Kristin,1,w,1
Léon,1,m,1
Liva,1,w,1
Léonard,1,m,1
Livia,1,w,1
Léopold,1,m,1
Liviana,1,w,1
Mads,1,m,1
Livja,1,w,1
Maher,1,m,1
Liwia,1,w,1
Mahir,1,m,1
Liya,1,w,1
Mailow,1,m,1
Loeiza,1,w,1
Malio,1,m,1
Loki,1,w,1
Manoel,1,m,1
Loni,1,w,1
Manolo,1,m,1
Lora,1,w,1
Manuel,1,m,1
Lordes,1,w,1
Marc-Étienne,1,m,1
Lorelai,1,w,1
Marceli,1,m,1
Lou,1,w,1
Marcellino,1,m,1
Louise,1,w,1
Marcello,1,m,1
Louiza,1,w,1
Marco,1,m,1
Lowis,1,w,1
Marcú,1,m,1
Luciana,1,w,1
Marian,1,m,1
Lumi,1,w,1
Marley,1,m,1
Lunita,1,w,1
Marlin,1,m,1
Lya,1,w,1
Marlonn,1,m,1
Lydia,1,w,1
Marti,1,m,1
Lynda,1,w,1
Martin,1,m,1
Léna,1,w,1
Marty,1,m,1
Lăila,1,w,1
Marvin,1,m,1
Madina,1,w,1
Matheo,1,m,1
Madita,1,w,1
Mathias,1,m,1
Madleen,1,w,1
Mathijs,1,m,1
Madlen,1,w,1
Mathis,1,m,1
Maggie,1,w,1
Mattes,1,m,1
Maha,1,w,1
Matwey,1,m,1
Mailana,1,w,1
Maurice,1,m,1
Makenzi,1,w,1
Mayson-Maddox,1,m,1
Mala,1,w,1
Mehmet,1,m,1
Malaika-Amoakoaa,1,w,1
Memphis-Tiago,1,m,1
Malin,1,w,1
Menelik,1,m,1
Malina-Charlie,1,w,1
Merlin,1,m,1
Malu,1,w,1
Methao,1,m,1
Manar,1,w,1
Mex,1,m,1
Manuela,1,w,1
Mica,1,m,1
Maralmaa,1,w,1
Micah,1,m,1
Marcelina,1,w,1
Micayon,1,m,1
Marei,1,w,1
Mick,1,m,1
Marevi,1,w,1
Migel,1,m,1
Margo,1,w,1
Mikka,1,m,1
Margot,1,w,1
Mikusch,1,m,1
Margret,1,w,1
Milander-Raphael,1,m,1
Maria-Magdalena,1,w,1
Mohammet,1,m,1
Marian,1,w,1
Mohan,1,m,1
Marianna,1,w,1
Muhadin,1,m,1
Marielle,1,w,1
Muhamad,1,m,1
Marina,1,w,1
Muhammad,1,m,1
Mariya,1,w,1
Muhammet,1,m,1
Marlin,1,w,1
Munay,1,m,1
Marlitt,1,w,1
Musa,1,m,1
Massa,1,w,1
Mücahid,1,m,1
Matea,1,w,1
Naim,1,m,1
Mathea,1,w,1
Naod,1,m,1
Mathilde,1,w,1
Narin,1,m,1
Mattéa,1,w,1
Nasser,1,m,1
Mavi,1,w,1
Natan,1,m,1
Mavie,1,w,1
Natanael,1,m,1
Mayla,1,w,1
Nazif,1,m,1
Mayla-Jolie,1,w,1
Nedim,1,m,1
Maylin,1,w,1
Nehar,1,m,1
Mayra,1,w,1
Nelson,1,m,1
Mayson,1,w,1
Ney,1,m,1
Maša,1,w,1
Nguetse,1,m,1
Medine,1,w,1
Nguyen,1,m,1
Megan,1,w,1
Niam,1,m,1
Mehri,1,w,1
Niaz,1,m,1
Melda,1,w,1
Nick,1,m,1
Melek,1,w,1
Nicolae,1,m,1
Melike,1,w,1
Niel,1,m,1
Melinda,1,w,1
Nikita,1,m,1
Merjem,1,w,1
Niklas-Benjamin,1,m,1
Meryem-Nisa,1,w,1
Niko,1,m,1
Meta,1,w,1
Nikodem,1,m,1
Mia-Marie,1,w,1
Nikolai,1,m,1
Mieke,1,w,1
Nikolas,1,m,1
Miena,1,w,1
Nilas,1,m,1
Mihrimah,1,w,1
Nilo,1,m,1
Mihrinaz,1,w,1
Nimah,1,m,1
Mika,1,w,1
Nio,1,m,1
Mikoto,1,w,1
Nivan,1,m,1
Mikyla,1,w,1
Nizar,1,m,1
Mila-Sophie,1,w,1
Noa,1,m,1
Milea,1,w,1
